Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G1000X187 (N87),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N87,314 Nom.,,1.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G1500X187 (N87),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N87,230 Nom.,,1.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G2000X187 (N87),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N87,188 Nom.,,2.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_49_25_16_dg.pdf,B66367Q0100K187 (N87),Production,EPCOS,ETD DG,ETD 49/25/16DG,48.5,24.9,16.7,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_49_25_16_dg.pdf,B66367Q0250K187 (N87),Production,EPCOS,ETD DG,ETD 49/25/16DG,48.5,24.9,16.7,For general purpose,Mn-Zn,N87,250 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_34_14_9.pdf,B66370G0000X187 (N87),Production,EPCOS,E(EE),E 34/14/9,34.6,14.65,9.7,For general purpose,Mn-Zn,N87,"2450 +30,-20%","3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G0000X187 (N87),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,"9700 +30,-20%","9.5 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G2000X187 (N87),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,520 Nom.,,2.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G2500X187 (N87),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,435 Nom.,,2.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G4000X187 (N87),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,200 Nom.,,4.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0100K187 (N87),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0250K187 (N87),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,250 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0400K187 (N87),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,For general purpose,Mn-Zn,N87,400 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20.pdf,B66375G0000X187 (N87),Production,EPCOS,E(Large),E 80/38/20,80.0,38.5,20.2,For general purpose,Mn-Zn,N87,"4500 +30,-20%","6.5 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20.pdf,B66375G0250X187 (N87),Production,EPCOS,E(Large),E 80/38/20,80.0,38.5,20.2,For general purpose,Mn-Zn,N87,1440 Nom.,,0.25,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0080K187 (N87),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N87,80 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0100K187 (N87),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0150K187 (N87),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N87,150 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_46_17_18.pdf,B66377G0000X187 (N87),Production,EPCOS,E(ER),ER 46/17/18,46.0,17.5,18.0,For general purpose,Mn-Zn,N87,"6100 +30,-20%","9.7 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_19_8_5.pdf,B66379G0000X187 (N87),Production,EPCOS,E(EE),E 19/8/5,19.0,8.0,4.8,For general purpose,Mn-Zn,N87,"1150 +30,-20%","0.5 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_40_16_12.pdf,B66381G0000X187 (N87),Production,EPCOS,E(EE),E 40/16/12,40.6,16.5,12.5,For general purpose,Mn-Zn,N87,"4150 +30,-20%","5.8 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_47_20_16.pdf,B66383G0000X187 (N87),Production,EPCOS,E(EE),E 47/20/16,46.9,19.6,15.6,For general purpose,Mn-Zn,N87,"5600 +30,-20%","11.1 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_56_24_19.pdf,B66385G0000X187 (N87),Production,EPCOS,E(EE),E 56/24/19,56.1,23.6,18.8,For general purpose,Mn-Zn,N87,"6900 +30,-20%","3.2 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0000X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,"7900 +30,-20%","6.7 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0500X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,1214 Nom.,,0.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G1000X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,716 Nom.,,1.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G1500X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,526 Nom.,,1.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G2500X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,360 Nom.,,2.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G4000X187 (N87),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,230 Nom.,,4.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0100K187 (N87),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0250K187 (N87),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,250 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0400K187 (N87),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,For general purpose,Mn-Zn,N87,400 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_36_18_11.pdf,B66389G0000X187 (N87),Production,EPCOS,E(EE),E 36/18/11,36.0,18.0,11.5,For general purpose,Mn-Zn,N87,"3100 +30,-20%","5 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_49_27_17.pdf,B66391G0000X187 (N87),Production,EPCOS,E(ER),ER 49/27/17,49.0,26.8,17.2,For general purpose,Mn-Zn,N87,"3700 +30,-20%","15.5 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_16_8_8.pdf,B66392G0000X187 (N87),Production,EPCOS,E(EE),E 16/8/8,16.0,8.2,8.4,For general purpose,Mn-Zn,N87,"1900 +30,-20%",,0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_16_6_5.pdf,B66393G0000X187 (N87),Production,EPCOS,E(EE),E 16/6/5,16.0,5.8,4.7,For general purpose,Mn-Zn,N87,1200 ±25%,"0.3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G0000X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,"4450 +30,-20%","3.2 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G0200X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,1377 Nom.,,0.2,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G0500X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,670 Nom.,,0.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G1000X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,393 Nom.,,1.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G1500X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,287 Nom.,,1.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G2000X187 (N87),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,For general purpose,Mn-Zn,N87,229 Nom.,,2.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G0000X187 (N87),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,"5300 +30,-20%","5.2 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G0200X187 (N87),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,1588 Nom.,,0.2,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G1000X187 (N87),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,508 Nom.,,1.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G1500X187 (N87),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,381 Nom.,,1.5,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G2000X187 (N87),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,311 Nom.,,2.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0100K187 (N87),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0250K187 (N87),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,250 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0400K187 (N87),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,For general purpose,Mn-Zn,N87,400 ±10%,,,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_25_13_13.pdf,B66408G0000X187 (N87),Production,EPCOS,E(EV),EV 25/13/13,25.0,12.8,12.7,For general purpose,Mn-Zn,N87,"2500 +30,-20%","2.2 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/efd_10_5_3.pdf,B66411G0000X187 (N87),Production,EPCOS,E(EFD),EFD 10/5/3,10.5,5.2,2.7,For general purpose,Mn-Zn,N87,"450 +30,-20%","0.09 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413G0000X187 (N87),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For general purpose,Mn-Zn,N87,"780 +30,-20%","0.28 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0050J187 (N87),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For general purpose,Mn-Zn,N87,50 ±5%,(100°C),0.46,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0100K187 (N87),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For general purpose,Mn-Zn,N87,100 ±10%,(100°C),0.17,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0125K187 (N87),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For general purpose,Mn-Zn,N87,125 ±10%,(100°C),0.12,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0160L187 (N87),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For general purpose,Mn-Zn,N87,160 ±15%,(100°C),0.08,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417G0000X187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,"1200 +30,-20%","1.05 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0100K187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,100 ±10%,,0.49,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0160K187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,160 ±10%,,0.25,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0250K187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,250 ±10%,,0.13,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0330K187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,330 ±10%,,0.09,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0400H187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,400 ±12%,,0.07,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417U0450L187 (N87),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For general purpose,Mn-Zn,N87,450 ±15%,,0.06,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421G0000X187 (N87),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,For general purpose,Mn-Zn,N87,"2000 +30,-20%","1.8 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421U0160K187 (N87),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,For general purpose,Mn-Zn,N87,160 ±10%,,0.55,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421U0250K187 (N87),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,For general purpose,Mn-Zn,N87,250 ±10%,,0.3,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421U0315K187 (N87),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,For general purpose,Mn-Zn,N87,315 ±10%,,0.22,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423G0000X187 (N87),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,For general purpose,Mn-Zn,N87,"2050 +30,-20%","2.6 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423U0160K187 (N87),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,For general purpose,Mn-Zn,N87,160 ±10%,,0.71,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423U0250K187 (N87),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,For general purpose,Mn-Zn,N87,250 ±10%,,0.38,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423U0315K187 (N87),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,For general purpose,Mn-Zn,N87,315 ±10%,,0.27,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_30_16_13.pdf,B66432G0000X187 (N87),Production,EPCOS,E(EV),EV 30/16/13,29.7,16.4,12.5,For general purpose,Mn-Zn,N87,"2800 +30,-20%","3.7 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_15_9_7.pdf,B66434G0000X187 (N87),Production,EPCOS,E(EV),EV 15/9/7,14.8,9.0,7.0,For general purpose,Mn-Zn,N87,1250 ±25%,"0.6 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_18_3_10.pdf,B66480G0000X187 (N87),Production,EPCOS,E(ER),ER 18/3/10,18.0,3.15,9.7,For general purpose,Mn-Zn,N87,2300 ±25%,"0.35 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_23_5_13.pdf,B66482G0000X187 (N87),Production,EPCOS,E(ER),ER 23/5/13,23.2,5.1,12.5,For general purpose,Mn-Zn,N87,3000 ±25%,"0.86 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_25_6_15.pdf,B66484G0000X187 (N87),Production,EPCOS,E(ER),ER 25/6/15,25.0,5.5,14.8,For general purpose,Mn-Zn,N87,4100 ±25%,"1.27 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_22_15_6.pdf,B66486G0000X187 (N87),Production,EPCOS,E(EE),E/22/15/6,22.0,14.7,5.75,For general purpose,Mn-Zn,N87,1200 ±25%,"1.2 (200mT, 100kHz, 100°C)",,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_28_10_11.pdf,B66489G0000X187 (N87),Production,EPCOS,E(EE),E 28/10/11,28.0,10.6,11.0,For general purpose,Mn-Zn,N87,"3200 +30,-20%","2.4 (200mT, 100kHz, 100°C)",,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_12_7_6_6.pdf,B66492G0000X187 (N87),Production,EPCOS,E(EE),E 12.7/6/6,12.7,5.7,6.35,For general purpose,Mn-Zn,N87,1400 ±25%,,0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_16_7_5.pdf,B66500G0000X187 (N87),Production,EPCOS,E(EE),E 16/7/5,16.0,7.2,4.8,For general purpose,Mn-Zn,N87,"1000 +30,-20%","0.4 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_32_5_21.pdf,B66501G0000X187 (N87),Production,EPCOS,E(ER),ER 32/5/21,29.7,5.1,21.0,For general purpose,Mn-Zn,N87,4900 ±25%,"2.4 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_12_6_6_5_6_3.pdf,B66524G0000X187 (N87),Production,EPCOS,E(EE),E 12.6/6.5/6.3,12.6,6.5,6.3,For general purpose,Mn-Zn,N87,"1380 +30,-20%","0.4 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210
