Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C,material_name,core_shape,A_L_clean,A_L_H_per_turn2,B_s_clean,B_s_T,gap_clean,gap_m,mu_i,Sigma_l_over_A_mm_inv,le_m,Ae_m2,Ve_m3
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_25.pdf,B66344G0000X127 (N27),Production,EPCOS,E(Large),E 55/28/25,55.0,27.5,25.0,For general purpose,Mn-Zn,N27,"6800 +30,-20%","9.5 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(Large),6800,6.8e-06,410,0.41000000000000003,0.0,0.0,2000,,0.124,0.00041999999999999996,5.2100000000000006e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_25.pdf,B66344G2500X127 (N27),Production,EPCOS,E(Large),E 55/28/25,55.0,27.5,25.0,For general purpose,Mn-Zn,N27,295 Nom.,,2.5,2000,410 (100°C),,220,N27,E(Large),295,2.9500000000000003e-07,410,0.41000000000000003,2.5,0.0025,2000,,0.124,0.00041999999999999996,5.2100000000000006e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_42_22_15.pdf,B66347G0000X127 (N27),Production,EPCOS,E(ER),ER 42/22/15,42.0,21.8,15.6,For general purpose,Mn-Zn,N27,"3200 +30,-20%","3.1 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ER),3200,3.2000000000000003e-06,410,0.41000000000000003,0.0,0.0,2000,,0.099,0.00016999999999999999,1.6800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_42_22_15.pdf,B66347G1000X127 (N27),Production,EPCOS,E(ER),ER 42/22/15,42.0,21.8,15.6,For general purpose,Mn-Zn,N27,257 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ER),257,2.5700000000000004e-07,410,0.41000000000000003,1.0,0.001,2000,,0.099,0.00016999999999999999,1.6800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_35_20_11.pdf,B66350G0000X127 (N27),Production,EPCOS,E(ER),ER 35/20/11,35.0,20.7,11.3,For general purpose,Mn-Zn,N27,"2500 +30,-20%","1.95 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ER),2500,2.5e-06,410,0.41000000000000003,0.0,0.0,2000,,0.0896,0.000111,9.950000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_35_20_11.pdf,B66350G0500X127 (N27),Production,EPCOS,E(ER),ER 35/20/11,35.0,20.7,11.3,For general purpose,Mn-Zn,N27,275 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ER),275,2.75e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.0896,0.000111,9.950000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_35_20_11.pdf,B66350G1000X127 (N27),Production,EPCOS,E(ER),ER 35/20/11,35.0,20.7,11.3,For general purpose,Mn-Zn,N27,170 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ER),170,1.7000000000000001e-07,410,0.41000000000000003,1.0,0.001,2000,,0.0896,0.000111,9.950000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_35_20_11.pdf,B66350G1500X127 (N27),Production,EPCOS,E(ER),ER 35/20/11,35.0,20.7,11.3,For general purpose,Mn-Zn,N27,125 Nom.,,1.5,2000,410 (100°C),,220,N27,E(ER),125,1.2500000000000002e-07,410,0.41000000000000003,1.5,0.0015,2000,,0.0896,0.000111,9.950000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_54_18_18.pdf,B66357G0000X127 (N27),Production,EPCOS,E(ER),ER 54/18/18,53.5,18.5,18.3,For general purpose,Mn-Zn,N27,"5600 +30,-20%","4.4 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ER),5600,5.600000000000001e-06,410,0.41000000000000003,0.0,0.0,2000,,0.09,0.000256,2.3e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_54_18_18.pdf,B66357G0500X127 (N27),Production,EPCOS,E(ER),ER 54/18/18,53.5,18.5,18.3,For general purpose,Mn-Zn,N27,620 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ER),620,6.2e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.09,0.000256,2.3e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_29_16_10.pdf,B66358G0000X127 (N27),Production,EPCOS,E(ETD),ETD 29/16/10,30.6,16.0,9.8,For general purpose,Mn-Zn,N27,"2000 +30,-20%","1.04 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ETD),2000,2.0000000000000003e-06,410,0.41000000000000003,0.0,0.0,2000,,0.0704,7.599999999999999e-05,5.3500000000000004e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_29_16_10.pdf,B66358G0100X127 (N27),Production,EPCOS,E(ETD),ETD 29/16/10,30.6,16.0,9.8,For general purpose,Mn-Zn,N27,621 Nom.,,0.1,2000,410 (100°C),,220,N27,E(ETD),621,6.210000000000001e-07,410,0.41000000000000003,0.1,0.0001,2000,,0.0704,7.599999999999999e-05,5.3500000000000004e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_29_16_10.pdf,B66358G0200X127 (N27),Production,EPCOS,E(ETD),ETD 29/16/10,30.6,16.0,9.8,For general purpose,Mn-Zn,N27,383 Nom.,,0.2,2000,410 (100°C),,220,N27,E(ETD),383,3.8300000000000003e-07,410,0.41000000000000003,0.2,0.0002,2000,,0.0704,7.599999999999999e-05,5.3500000000000004e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_29_16_10.pdf,B66358G0500X127 (N27),Production,EPCOS,E(ETD),ETD 29/16/10,30.6,16.0,9.8,For general purpose,Mn-Zn,N27,201 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ETD),201,2.01e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.0704,7.599999999999999e-05,5.3500000000000004e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_29_16_10.pdf,B66358G1000X127 (N27),Production,EPCOS,E(ETD),ETD 29/16/10,30.6,16.0,9.8,For general purpose,Mn-Zn,N27,124 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ETD),124,1.24e-07,410,0.41000000000000003,1.0,0.001,2000,,0.0704,7.599999999999999e-05,5.3500000000000004e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G0000X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,"2400 +30,-20%","1.48 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ETD),2400,2.4000000000000003e-06,410,0.41000000000000003,0.0,0.0,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G0100X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,790 Nom.,,0.1,2000,410 (100°C),,220,N27,E(ETD),790,7.900000000000001e-07,410,0.41000000000000003,0.1,0.0001,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G0200X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,482 Nom.,,0.2,2000,410 (100°C),,220,N27,E(ETD),482,4.82e-07,410,0.41000000000000003,0.2,0.0002,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G0500X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,251 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ETD),251,2.51e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G1000X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,153 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ETD),153,1.53e-07,410,0.41000000000000003,1.0,0.001,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G2500X127 (N27),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,For general purpose,Mn-Zn,N27,80 Nom.,,2.5,2000,410 (100°C),,220,N27,E(ETD),80,8e-08,410,0.41000000000000003,2.5,0.0025,2000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G0000X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,"2550 +30,-20%","2.22 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ETD),2550,2.55e-06,410,0.41000000000000003,0.0,0.0,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G0100X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,1062 Nom.,,0.1,2000,410 (100°C),,220,N27,E(ETD),1062,1.0620000000000002e-06,410,0.41000000000000003,0.1,0.0001,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G0200X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,639 Nom.,,0.2,2000,410 (100°C),,220,N27,E(ETD),639,6.39e-07,410,0.41000000000000003,0.2,0.0002,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G0500X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,326 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ETD),326,3.2600000000000003e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G1000X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,196 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ETD),196,1.96e-07,410,0.41000000000000003,1.0,0.001,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_39_20_13.pdf,B66363G2000X127 (N27),Production,EPCOS,E(ETD),ETD 39/20/13,38.9,20.0,12.8,For general purpose,Mn-Zn,N27,115 Nom.,,2.0,2000,410 (100°C),,220,N27,E(ETD),115,1.1500000000000001e-07,410,0.41000000000000003,2.0,0.002,2000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G0000X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,"3300 +30,-20%","3.48 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ETD),3300,3.3e-06,410,0.41000000000000003,0.0,0.0,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G0200X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,862 Nom.,,0.2,2000,410 (100°C),,220,N27,E(ETD),862,8.620000000000001e-07,410,0.41000000000000003,0.2,0.0002,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G0500X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,438 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ETD),438,4.3800000000000003e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G1000X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,262 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ETD),262,2.62e-07,410,0.41000000000000003,1.0,0.001,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G1500X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,194 Nom.,,1.5,2000,410 (100°C),,220,N27,E(ETD),194,1.9400000000000002e-07,410,0.41000000000000003,1.5,0.0015,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G2000X127 (N27),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,For general purpose,Mn-Zn,N27,150 Nom.,,2.0,2000,410 (100°C),,220,N27,E(ETD),150,1.5000000000000002e-07,410,0.41000000000000003,2.0,0.002,2000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G0000X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,"3700 +30,-20%","4.59 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ETD),3700,3.7e-06,410,0.41000000000000003,0.0,0.0,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G0200X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,1035 Nom.,,0.2,2000,410 (100°C),,220,N27,E(ETD),1035,1.035e-06,410,0.41000000000000003,0.2,0.0002,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G0500X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,525 Nom.,,0.5,2000,410 (100°C),,220,N27,E(ETD),525,5.250000000000001e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G1000X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,314 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ETD),314,3.1400000000000003e-07,410,0.41000000000000003,1.0,0.001,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G1500X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,230 Nom.,,1.5,2000,410 (100°C),,220,N27,E(ETD),230,2.3000000000000002e-07,410,0.41000000000000003,1.5,0.0015,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_49_25_16.pdf,B66367G2000X127 (N27),Production,EPCOS,E(ETD),ETD 49/25/16,48.5,24.9,16.7,For general purpose,Mn-Zn,N27,188 Nom.,,2.0,2000,410 (100°C),,220,N27,E(ETD),188,1.8800000000000002e-07,410,0.41000000000000003,2.0,0.002,2000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_34_14_9.pdf,B66370G0000X127 (N27),Production,EPCOS,E(EE),E 34/14/9,34.6,14.65,9.7,For general purpose,Mn-Zn,N27,"2300 +30,-20%","1.1 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),2300,2.3e-06,410,0.41000000000000003,0.0,0.0,2000,,0.0696,8.479999999999999e-05,5.9e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G0000X127 (N27),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N27,"8850 +30,-20%","19 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(Large),8850,8.85e-06,410,0.41000000000000003,0.0,0.0,2000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G1500X127 (N27),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,For general purpose,Mn-Zn,N27,655 Nom.,,1.5,2000,410 (100°C),,220,N27,E(Large),655,6.550000000000001e-07,410,0.41000000000000003,1.5,0.0015,2000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20.pdf,B66375G0000X127 (N27),Production,EPCOS,E(Large),E 80/38/20,80.0,38.5,20.2,For general purpose,Mn-Zn,N27,"4150 +30,-20%","13.3 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(Large),4150,4.15e-06,410,0.41000000000000003,0.0,0.0,2000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20.pdf,B66375G0500X127 (N27),Production,EPCOS,E(Large),E 80/38/20,80.0,38.5,20.2,For general purpose,Mn-Zn,N27,882 Nom.,,0.5,2000,410 (100°C),,220,N27,E(Large),882,8.820000000000001e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_46_17_18.pdf,B66377G0000X127 (N27),Production,EPCOS,E(ER),ER 46/17/18,46.0,17.5,18.0,For general purpose,Mn-Zn,N27,"5700 +30,-20%","3.62 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(ER),5700,5.7000000000000005e-06,410,0.41000000000000003,0.0,0.0,2000,,0.079,0.000233,1.84e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_46_17_18.pdf,B66377G1000X127 (N27),Production,EPCOS,E(ER),ER 46/17/18,46.0,17.5,18.0,For general purpose,Mn-Zn,N27,343 Nom.,,1.0,2000,410 (100°C),,220,N27,E(ER),343,3.4300000000000004e-07,410,0.41000000000000003,1.0,0.001,2000,,0.079,0.000233,1.84e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_19_8_5.pdf,B66379G0000X127 (N27),Production,EPCOS,E(EE),E 19/8/5,19.0,8.0,4.8,For general purpose,Mn-Zn,N27,"1050 +30,-20%","0.18 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),1050,1.0500000000000001e-06,410,0.41000000000000003,0.0,0.0,2000,,0.0396,2.2499999999999998e-05,8.91e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_40_16_12.pdf,B66381G0000X127 (N27),Production,EPCOS,E(EE),E 40/16/12,40.6,16.5,12.5,For general purpose,Mn-Zn,N27,"3800 +30,-20%","2.15 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),3800,3.8e-06,410,0.41000000000000003,0.0,0.0,2000,,0.077,0.000149,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_40_16_12.pdf,B66381G0500X127 (N27),Production,EPCOS,E(EE),E 40/16/12,40.6,16.5,12.5,For general purpose,Mn-Zn,N27,411 Nom.,,0.5,2000,410 (100°C),,220,N27,E(EE),411,4.11e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.077,0.000149,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_47_20_16.pdf,B66383G0000X127 (N27),Production,EPCOS,E(EE),E 47/20/16,46.9,19.6,15.6,For general purpose,Mn-Zn,N27,"5100 +30,-20%","3.95 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),5100,5.1e-06,410,0.41000000000000003,0.0,0.0,2000,,0.089,0.000233,2.0700000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_56_24_19.pdf,B66385G0000X127 (N27),Production,EPCOS,E(EE),E 56/24/19,56.1,23.6,18.8,For general purpose,Mn-Zn,N27,"6300 +30,-20%","6.8 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),6300,6.300000000000001e-06,410,0.41000000000000003,0.0,0.0,2000,,0.107,0.00033999999999999997,3.6400000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0000X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,"7200 +30,-20%","14.6 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(Large),7200,7.2000000000000005e-06,410,0.41000000000000003,0.0,0.0,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0500X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,1214 Nom.,,0.5,2000,410 (100°C),,220,N27,E(Large),1214,1.2140000000000002e-06,410,0.41000000000000003,0.5,0.0005,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G1000X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,716 Nom.,,1.0,2000,410 (100°C),,220,N27,E(Large),716,7.16e-07,410,0.41000000000000003,1.0,0.001,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G1500X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,526 Nom.,,1.5,2000,410 (100°C),,220,N27,E(Large),526,5.26e-07,410,0.41000000000000003,1.5,0.0015,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G2500X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,360 Nom.,,2.5,2000,410 (100°C),,220,N27,E(Large),360,3.6000000000000005e-07,410,0.41000000000000003,2.5,0.0025,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G4000X127 (N27),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,For general purpose,Mn-Zn,N27,230 Nom.,,4.0,2000,410 (100°C),,220,N27,E(Large),230,2.3000000000000002e-07,410,0.41000000000000003,4.0,0.004,2000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_36_18_11.pdf,B66389G0000X127 (N27),Production,EPCOS,E(EE),E 36/18/11,36.0,18.0,11.5,For general purpose,Mn-Zn,N27,"2900 +30,-20%","1.85 (200mT, 25kHz, 100°C)",0.0,2000,410 (100°C),,220,N27,E(EE),2900,2.9e-06,410,0.41000000000000003,0.0,0.0,2000,,0.081,0.00011999999999999999,9.72e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_36_18_11.pdf,B66389G0500X127 (N27),Production,EPCOS,E(EE),E 36/18/11,36.0,18.0,11.5,For general purpose,Mn-Zn,N27,300 Nom.,,0.5,2000,410 (100°C),,220,N27,E(EE),300,3.0000000000000004e-07,410,0.41000000000000003,0.5,0.0005,2000,,0.081,0.00011999999999999999,9.72e-06
