#
#"Frequency / Hz"	"Z4,4 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
281846362.06323	10.962324029275
285140030.03907	12.004849900606
288472187.95196	13.263253092936
291843285.59687	14.176558888891
295253778.02508	14.490314681456
298704125.60561	14.844399834105
302194794.08739	15.330863307509
305726254.66209	15.841779236635
309298984.02778	16.380791647634
312913464.45319	16.839214772302
316570183.84291	17.087878581932
320269635.80317	17.145199713538
324012319.70853	17.372505708949
327798740.76925	17.538683003252
331629410.09947	17.482246050182
335504844.78628	17.370697008644
339425567.95944	17.532960216365
343392108.86202	18.378467583780
347405002.92188	19.800350329470
351464791.82386	20.808235972876
355572023.58301	20.711032995643
359727252.61845	21.233087936415
363931039.82831	24.270708146929
368183952.66536	29.020271452831
372486565.21368	31.357445864725
376839458.26610	30.243549894453
381243219.40262	26.875676841809
385698443.06973	22.787304755045
390205730.66063	19.719265911204
394765690.59645	18.675069388531
399378938.40834	19.397832772817
404046096.82057	21.032906133301
408767795.83460	23.084658353817
413544672.81410	25.300705331132
418377372.57100	27.593500600636
423266547.45254	30.072996763137
428212857.42930	33.013575897662
433216970.18432	37.294108513587
438279561.20320	20.821171413455
443401313.86530	20.912372398414
448582919.53596	23.480874720962
453825077.65987	24.278064167080
459128495.85544	25.031920182078
464493890.01034	27.307475621369
469921984.37814	31.365390437612
475413511.67605	34.923280995778
480969213.18387	36.522929257085
486589838.84401	36.470982599649
492276147.36272	35.740895545095
498028906.31256	35.196709272942
503848892.23594	35.357081422821
509736890.74999	36.326905092826
515693696.65260	38.256616101288
521720114.02968	41.144141068243
527816956.36375	45.330385173501
533985046.64370	50.082917269831
540225217.47589	56.095146714973
546538311.19658	66.509688827774
552925179.98559	70.087677932999
559386685.98134	77.849196673538
565923701.39726	86.225209847448
572537108.63947	91.126711908460
579227800.42595	87.363561455982
585996679.90700	76.901883881598
592844660.78718	67.038735577490
599772667.44864	58.357502625762
606781635.07588	47.397485704872
613872509.78204	39.064879063710
621046248.73654	33.027840667391
628303820.29433	28.636976633691
635646204.12661	25.673314010811
643074391.35305	24.243593090953
650589384.67557	24.935800435716
658192198.51372	29.544166340742
665883859.14159	41.412926211745
673665404.82637	52.703517767262
681537885.96845	44.561114637246
689502365.24326	33.606416787940
697559917.74471	25.985584201037
705711631.13028	20.889577195587
713958605.76786	16.762345418870
722301954.88430	13.777340510290
730742804.71565	10.608920878052
739282294.65921	8.9590112841807
747921577.42730	11.263406174141
756661819.20292	16.804080544627
765504199.79710	24.174448525300
774449912.80820	33.410256082304
783500165.78303	46.225750031434
792656180.37982	57.480794621966
801919192.53317	60.433025166525
811290452.62083	74.405471145490
820771225.63255	68.127107712294
830362791.34079	46.149794259067
840066444.47346	31.907630640428
849883494.88874	23.635333704576
859815267.75186	17.634401427981
869863103.71398	12.621642558255
880028359.09316	8.8344867101450
890312406.05746	6.2549381483493
900716632.81014	6.8889274622332
911242443.77706	8.1173748183891
921891259.79626	10.999544873860
932664518.30976	15.914780467001
943563673.55757	20.389546439973
954590196.77402	21.801416224001
965745576.38633	22.846386843571
977031318.21555	16.887433018193
988448945.67982	13.739167528962
1000000000.0000	17.753063828314
