#
#"Frequency / Hz"	"Z4,4 [Magnitude / Ohm]"
#-----------------------------------------
316570183.84291	17.325785533642
320269635.80317	17.357952290504
324012319.70853	17.557084858193
327798740.76925	17.680472589479
331629410.09947	17.575592177050
335504844.78628	17.420229193124
339425567.95944	17.559277799955
343392108.86202	18.399634398271
347405002.92188	19.831603186922
351464791.82386	20.865579569757
355572023.58301	20.767424819373
359727252.61845	21.280856839867
363931039.82831	24.342639664641
368183952.66536	29.194494856700
372486565.21368	31.673005730351
376839458.26610	30.394318949512
381243219.40262	26.613638981738
385698443.06973	22.291459874471
390205730.66063	19.346743342356
394765690.59645	18.568036020096
399378938.40834	19.477992406889
404046096.82057	21.202860391679
408767795.83460	23.283413029372
413544672.81410	25.488646709429
418377372.57100	27.728423424897
423266547.45254	30.101187839705
428212857.42930	32.892442782097
433216970.18432	37.344815783747
438279561.20320	21.116753208535
443401313.86530	20.598015602455
448582919.53596	22.110731795768
453825077.65987	23.322991547374
459128495.85544	26.475156847832
464493890.01034	30.614317899608
469921984.37814	33.619268872196
475413511.67605	34.997072029615
480969213.18387	35.130576797213
486589838.84401	34.623116087605
492276147.36272	34.111456464478
498028906.31256	34.056442892862
503848892.23594	34.743629371168
509736890.74999	36.179269889818
515693696.65260	38.466990976339
521720114.02968	41.600864842314
527816956.36375	45.710384941398
533985046.64370	50.379313362724
540225217.47589	57.157285013989
546538311.19658	66.743164583682
552925179.98559	69.109313435196
559386685.98134	76.245768868838
565923701.39726	84.539893098563
572537108.63947	90.208302345026
579227800.42595	87.536617358854
585996679.90700	77.884141542088
592844660.78718	67.831132845301
599772667.44864	58.652375986150
606781635.07588	48.060806495053
613872509.78204	40.052787090637
621046248.73654	34.020874212070
628303820.29433	29.448165625181
635646204.12661	26.254354610467
643074391.35305	24.548455346907
650589384.67557	24.684210790825
658192198.51372	28.088912603201
665883859.14159	38.149622821644
673665404.82637	50.682198546457
681537885.96845	45.284997471423
689502365.24326	34.294106482671
697559917.74471	26.591286723730
705711631.13028	21.124121214133
713958605.76786	16.883003735526
722301954.88430	13.852503651009
730742804.71565	10.648080685887
739282294.65921	8.9425138684131
747921577.42730	11.244466974252
756661819.20292	16.785609040405
765504199.79710	24.150233091436
774449912.80820	33.371276907122
783500165.78303	46.166117003906
792656180.37982	57.414026752654
801919192.53317	60.441132807141
811290452.62083	74.454685903161
820771225.63255	68.139733614371
830362791.34079	46.157181673322
840066444.47346	31.915632502598
849883494.88874	23.634123932020
859815267.75186	17.634653475820
869863103.71398	12.622773110944
880028359.09316	8.8367092598036
890312406.05746	6.2555897388793
900716632.81014	6.8872283345818
911242443.77706	8.1141201584669
921891259.79626	10.993799839389
932664518.30976	15.906139132487
943563673.55757	20.380359228964
954590196.77402	21.803414055724
965745576.38633	22.887214400931
977031318.21555	16.934554224653
988448945.67982	13.719291235276
1000000000.0000	17.670795547186
